Right Collar Abduction;Right Collar Internal;Right Shoulder Abduction;Right Shoulder Internal;Right Shoulder Flexion;Right Elbow Pronation;Right Elbow Flexion;Right Wrist Ulnar;Right Wrist Flexion;Right Hip Flexion;Right Knee Flexion;Right Ankle Dorsiflexion;Left Collar Abduction;Left Collar Internal;Left Shoulder Abduction;Left Shoulder Internal;Left Shoulder Flexion;Left Elbow Pronation;Left Elbow Flexion;Left Wrist Ulnar;Left Wrist Flexion;Left Hip Flexion;Left Knee Flexion;Left Ankle Dorsiflexion;Right Pelvis X;Right Pelvis Y;Right Pelvis Z;Right Pelvis Q0;Right Pelvis Q1;Right Pelvis Q2;Right Pelvis Q3;Left Pelvis X;Left Pelvis Y;Left Pelvis Z;Left Pelvis Q0;Left Pelvis Q1;Left Pelvis Q2;Left Pelvis Q3;RLeft Collar Abduction;RLeft Collar Internal;RLeft Shoulder Abduction;RLeft Shoulder Internal;RLeft Shoulder Flexion;RLeft Elbow Pronation;RLeft Elbow Flexion;RLeft Wrist Ulnar;RLeft Wrist Flexion;RLeft Hip Flexion;RLeft Knee Flexion;RLeft Ankle Dorsiflexion;LRight Collar Abduction;LRight Collar Internal;LRight Shoulder Abduction;LRight Shoulder Internal;LRight Shoulder Flexion;LRight Elbow Pronation;LRight Elbow Flexion;LRight Wrist Ulnar;LRight Wrist Flexion;LRight Hip Flexion;LRight Knee Flexion;LRight Ankle Dorsiflexion
-5,207957287;0,566007059;16,06486088;40,47967213;68,95619657;95,13282303;53,49385115;-4,300779024;-7,123057729;43,83900234;72,22877579;-2,479320878;-6,498746417;-0,836838251;15,7056721;29,86441128;63,879578;90,39556573;56,65417965;2,660815062;-6,268044147;42,5109625;73,33612293;0,755014368;-0,097912142;-0,251226435;0,379599573;0,680700356;0,167684832;-0,191022772;0,676232916;-0,115819688;-0,24532236;0,384141786;0,696788628;0,169543999;-0,2020261;0,655779195;-6,771974143;0,199158691;-1,149106674;45,18164255;70,50284091;108,9213398;-4,029107449;-2,932895676;0,021660262;44,41303787;74,60471454;1,063222591;-4,672772249;-0,11567373;5,733621404;49,41223435;73,15576526;119,1225623;1,630121748;-9,208420912;-1,81443684;41,9489945;71,25519408;-2,600956273
-5,207559636;0,573670622;15,99030478;40,54027731;69,01257107;95,50108287;53,0263106;-4,342380309;-7,124545969;43,83948089;72,22884905;-2,478449149;-6,497120911;-0,837151201;15,65363519;29,91969432;63,94227272;90,7628414;56,18443935;2,633615414;-6,268419671;42,51102883;73,33579093;0,756017887;-0,097917105;-0,251220379;0,379603172;0,680700876;0,167672656;-0,191017944;0,676238438;-0,115819399;-0,245316634;0,384147195;0,69679702;0,16954013;-0,202018177;0,655776639;-6,771814654;0,197758228;-1,156550321;45,18946748;70,50311655;108,9214542;-4,027616891;-2,933558102;0,022204947;44,41395128;74,60533436;1,064157369;-4,668325561;-0,113799429;5,722933433;49,41776866;73,15710298;119,1241064;1,633613669;-9,208100112;-1,814578879;41,94924084;71,25519298;-2,599811475
-5,207251197;0,580996531;15,91675117;40,60116727;69,06810482;95,86486911;52,56331652;-4,383616511;-7,124193911;43,83971371;72,22878903;-2,477579653;-6,49565179;-0,837072619;15,60189225;29,97526565;64,00490075;91,12545724;55,7193526;2,606855429;-6,267732215;42,51130545;73,33559935;0,756936086;-0,097922016;-0,251214284;0,379606984;0,680701201;0,167661466;-0,191013594;0,676243818;-0,1158192;-0,245310668;0,384152564;0,696804329;0,169534238;-0,202008018;0,655775085;-6,771691685;0,196643366;-1,164029265;45,19715125;70,50358872;108,9216407;-4,026199536;-2,934172041;0,022649773;44,41463692;74,60584053;1,065073398;-4,663800037;-0,111885275;5,712466244;49,4234428;73,15836685;119,1255896;1,63732291;-9,208003681;-1,814694872;41,94969882;71,25527512;-2,598797686
-5,206927581;0,588257101;15,84345675;40,66201616;69,12337352;96,22285187;52,10499521;-4,4247474;-7,11991015;43,83950891;72,22855537;-2,476727621;-6,494245292;-0,836906535;15,54958817;30,03040104;64,06782943;91,4834441;55,25727642;2,580721321;-6,267464217;42,51158035;73,33544317;0,757842893;-0,09792654;-0,25120813;0,37961102;0,680700706;0,167652374;-0,191010624;0,676249556;-0,115818975;-0,245304651;0,38415778;0,69681125;0,169528248;-0,20199746;0,655773803;-6,771632392;0,195460802;-1,171572979;45,20445383;70,50450298;108,9220205;-4,024781882;-2,934684869;0,023078659;44,41494134;74,60619047;1,065905611;-4,659203006;-0,109893832;5,701919668;49,42892756;73,15958385;119,1272162;1,640925828;-9,208001705;-1,814691546;41,95018622;71,25544011;-2,597792465
-5,206555182;0,595002527;15,76989964;40,72224421;69,17777743;96,57708695;51,651309;-4,464820024;-7,114550723;43,83928784;72,22829006;-2,475900428;-6,49273374;-0,836585913;15,49719479;30,08560672;64,1298534;91,83574679;54,79903412;2,553473381;-6,266043842;42,51184208;73,33528118;0,75874211;-0,097930659;-0,251202016;0,379615154;0,680700115;0,167643338;-0,191007531;0,676255433;-0,115818786;-0,245298729;0,384162931;0,696818017;0,169522527;-0,201987091;0,65577261;-6,771560217;0,194486919;-1,179129406;45,2115159;70,50518234;108,9229705;-4,023089449;-2,935167105;0,023454745;44,41522471;74,60648248;1,06671221;-4,654550029;-0,108109569;5,690955653;49,43453025;73,16085851;119,1288334;1,644382499;-9,20806935;-1,814752935;41,95064248;71,25561897;-2,596802783
-5,206070199;0,601084028;15,6960181;40,78220141;69,232285;96,93443863;51,20046058;-4,505728446;-7,108303572;43,83927351;72,22814704;-2,475075051;-6,491052128;-0,83610373;15,44478333;30,14103537;64,19163026;92,18536903;54,34354293;2,526112139;-6,26466028;42,51225433;73,33516445;0,759630643;-0,097934408;-0,251195986;0,379619376;0,680698967;0,167634748;-0,191003859;0,676262052;-0,115818649;-0,245292694;0,384168064;0,696824886;0,169516106;-0,201976229;0,65577161;-6,771479912;0,193693614;-1,187036179;45,21856187;70,5065292;108,9240897;-4,02107835;-2,93543193;0,023425358;44,41551664;74,60674207;1,067569212;-4,649892148;-0,106445694;5,679917095;49,44028006;73,16225097;119,1303698;1,647749905;-9,208219571;-1,814717378;41,95130201;71,25587942;-2,595797802
-5,20560478;0,607187344;15,62245344;40,84176876;69,2865879;97,2891969;50,75339968;-4,545904243;-7,10015071;43,83927455;72,22799009;-2,474277969;-6,489196301;-0,835554992;15,39311695;30,19659759;64,2531717;92,53122054;53,89195521;2,50046555;-6,263787809;42,51291614;73,3351605;0,760535757;-0,097937997;-0,251190145;0,379623499;0,680697964;0,167626277;-0,191000421;0,676268471;-0,115818414;-0,245286604;0,384173009;0,696832096;0,16950847;-0,20196463;0,655770798;-6,771453504;0,193015666;-1,194957386;45,22539174;70,50794853;108,9256023;-4,01924762;-2,935802051;0,023610621;44,41583041;74,60701897;1,068428879;-4,645182093;-0,104699928;5,668823793;49,44601455;73,16361809;119,1320235;1,650943612;-9,208530615;-1,814432458;41,95222113;71,25624681;-2,5947439
-5,205160009;0,613331305;15,54943289;40,90064378;69,34033137;97,64066985;50,31236016;-4,586445227;-7,092486053;43,83903271;72,22770961;-2,473512935;-6,487379956;-0,835055211;15,34195529;30,2520149;64,31334082;92,87457607;53,44552983;2,475020532;-6,261530507;42,51363946;73,33518145;0,76144958;-0,097941352;-0,251184474;0,37962774;0,680696707;0,167618617;-0,190997679;0,676274717;-0,115817536;-0,245280665;0,384177774;0,69683942;0,169500652;-0,201952725;0,655769888;-6,771504007;0,192234255;-1,203117183;45,23192334;70,50948069;108,9273476;-4,01743217;-2,936206222;0,023770851;44,41593533;74,6071935;1,069256829;-4,640410328;-0,102803496;5,657801856;49,45163024;73,16485354;119,1337335;1,654247957;-9,208774791;-1,814227766;41,95319109;71,256618;-2,593693664
-5,204584193;0,619763093;15,47651421;40,95907544;69,39224495;97,99404534;49,87563917;-4,626758593;-7,083573424;43,83894916;72,22753032;-2,472723958;-6,485526606;-0,834640736;15,29104227;30,30693296;64,37337136;93,21345526;53,00330893;2,448374323;-6,257905129;42,5142854;73,33514545;0,762336653;-0,097944794;-0,251178847;0,379631967;0,680695936;0,167609967;-0,190994397;0,676280674;-0,1158162;-0,245274835;0,384182484;0,696846713;0,169493329;-0,201940832;0,655768855;-6,771721078;0,19141861;-1,211205007;45,23826339;70,51127508;108,9291932;-4,015246956;-2,936558743;0,024008245;44,41617784;74,60746089;1,070134435;-4,635635169;-0,100829398;5,646804236;49,45708362;73,16581492;119,1356346;1,657829427;-9,209003171;-1,81413052;41,95410589;71,25693152;-2,592662206
-5,203947268;0,626509931;15,4030862;41,01619801;69,44469698;98,34760571;49,44116722;-4,666994785;-7,074070614;43,83903369;72,22745493;-2,471877699;-6,483505021;-0,834231444;15,23989159;30,36161687;64,43280009;93,55238256;52,56477853;2,422202274;-6,254816337;42,51498867;73,33518931;0,763280557;-0,097948127;-0,251173221;0,3796361;0,680695632;0,167600451;-0,190990593;0,676286515;-0,115814759;-0,245268937;0,384187088;0,696853986;0,169485844;-0,20192863;0,655767978;-6,771892499;0,190539393;-1,218913026;45,24467182;70,51291952;108,9313326;-4,012777228;-2,936627381;0,024211485;44,41660187;74,6078378;1,071052102;-4,630994654;-0,098900583;5,635842835;49,46244807;73,16689695;119,1375837;1,661233736;-9,209254602;-1,814019661;41,95507148;71,25730935;-2,591590504
-5,203316412;0,633153795;15,32980843;41,07239992;69,49690502;98,69782925;49,01001726;-4,707342663;-7,064621262;43,83916049;72,22737201;-2,471020569;-6,481473168;-0,834003882;15,18820407;30,41709084;64,49129752;93,89040948;52,1301845;2,39714998;-6,25153478;42,51553982;73,33520043;0,7642577;-0,097951303;-0,251167672;0,379640222;0,680695772;0,167590172;-0,190986535;0,676291886;-0,115813329;-0,245262911;0,38419169;0,696861204;0,16947889;-0,201916942;0,655766963;-6,771933394;0,189825587;-1,226267366;45,25090722;70,51449859;108,933381;-4,010368374;-2,936442282;0,02452;44,4171114;74,60825788;1,072035665;-4,626319045;-0,096761463;5,624734752;49,4676233;73,16800729;119,1394485;1,664364265;-9,209598905;-1,813953333;41,95590327;71,25769139;-2,590484637
-5,202638272;0,639561834;15,25662798;41,12762013;69,54900529;99,04130864;48,5824846;-4,747870357;-7,056008467;43,83941084;72,22735834;-2,470137127;-6,479402082;-0,83356349;15,13636629;30,47366586;64,54930569;94,22543009;51,70006213;2,372032961;-6,247749512;42,51586738;73,33516557;0,76524355;-0,097954552;-0,251162089;0,379644333;0,680696371;0,167579266;-0,190982107;0,676297;-0,115811737;-0,245256772;0,384196287;0,69686821;0,169472992;-0,201906069;0,655765837;-6,771924941;0,188999996;-1,233829868;45,25735904;70,51602912;108,9351731;-4,008237389;-2,936281025;0,024869506;44,41773957;74,60873749;1,073072138;-4,621729187;-0,094642751;5,613799867;49,47244179;73,16905146;119,1413582;1,667512627;-9,20995655;-1,813952116;41,95653169;71,25805564;-2,589377499
-5,202097279;0,645897651;15,18277913;41,18208331;69,60075867;99,38210356;48,15752927;-4,78939509;-7,04816203;43,83964131;72,22742114;-2,469201645;-6,477464079;-0,833021413;15,08501548;30,53069737;64,60738283;94,56049864;51,27328595;2,346801913;-6,243981036;42,51625959;73,33515577;0,766229074;-0,0979578;-0,251156491;0,379648468;0,680696818;0,167568818;-0,190977691;0,67630212;-0,115810173;-0,245250586;0,384200903;0,696875;0,169466792;-0,201894958;0,655764947;-6,771691027;0,18807401;-1,241676361;45,26409855;70,51741607;108,9366996;-4,006431198;-2,936337997;0,02500569;44,41832491;74,60919714;1,074047675;-4,616989751;-0,09251219;5,60279967;49,47709736;73,16991312;119,1434183;1,670676633;-9,210201263;-1,813833482;41,95727598;71,25847291;-2,58824362
-5,201691184;0,65207603;15,10928994;41,23407914;69,65153674;99,72369834;47,73620767;-4,828810273;-7,042629969;43,84001008;72,22760558;-2,468258446;-6,475603869;-0,832637541;15,03325585;30,58754857;64,66494948;94,89290347;50,85089493;2,321622038;-6,240460063;42,51681854;73,33520603;0,76720146;-0,09796092;-0,251150928;0,37965238;0,680697201;0,167558306;-0,190973007;0,676307215;-0,115808692;-0,245244247;0,3842054;0,696881767;0,169460138;-0,201883004;0,655764279;-6,771133203;0,187366417;-1,249245903;45,27086519;70,51893789;108,9383156;-4,004561687;-2,936231816;0,025000794;44,41901648;74,60972847;1,075031303;-4,612172904;-0,090502815;5,591612246;49,48188595;73,17095296;119,1455345;1,673720152;-9,210458646;-1,813640666;41,95821432;71,25899485;-2,587075285
-5,201208321;0,65838127;15,03631976;41,28494717;69,70156657;100,0556714;47,32008448;-4,86752347;-7,035166893;43,84059873;72,22794204;-2,467312818;-6,47379488;-0,832228152;14,98062517;30,64454693;64,7219327;95,22425363;50,43260668;2,297397545;-6,237242235;42,51708187;73,33517566;0,768202623;-0,097963916;-0,251145409;0,379656116;0,680697593;0,167547281;-0,190967607;0,676312543;-0,115806971;-0,245237748;0,384209992;0,696888211;0,169454747;-0,201871594;0,655763558;-6,77063334;0,186627001;-1,256794084;45,27785481;70,52036339;108,9402004;-4,003174797;-2,936330444;0,02523736;44,41992463;74,61038122;1,075999311;-4,607364891;-0,088537711;5,580449243;49,48654842;73,1722099;119,1475846;1,67671266;-9,210771897;-1,813484643;41,95890048;71,25948614;-2,585872495
-5,200781442;0,66490252;14,96393058;41,33479436;69,7514577;100,3818953;46,90622968;-4,90606325;-7,026252625;43,84133005;72,22832005;-2,466400184;-6,471983393;-0,83178097;14,92786435;30,7016958;64,77933569;95,54860791;50,0188587;2,272895099;-6,232787971;42,51728244;73,33512053;0,76919335;-0,097966862;-0,251139858;0,379659784;0,680698051;0,167535595;-0,190961771;0,676318059;-0,115805248;-0,245231395;0,384214469;0,696894644;0,169449541;-0,201860492;0,655762637;-6,770147756;0,185841966;-1,264487062;45,28487152;70,5216942;108,9418347;-4,001856513;-2,936502196;0,025320229;44,42099947;74,61112492;1,076949323;-4,602535444;-0,086572153;5,5689991;49,49149533;73,17330376;119,1491349;1,67939525;-9,21109563;-1,813416207;41,95962968;71,26000212;-2,584719589
-5,200479762;0,67124837;14,89200804;41,38467868;69,80111429;100,701328;46,49665264;-4,944328318;-7,017453043;43,84200459;72,22865363;-2,465495876;-6,470226949;-0,831108465;14,87622283;30,75932517;64,83692401;95,86872874;49,60901061;2,248813349;-6,228592222;42,51747501;73,33506107;0,770201819;-0,097969929;-0,251134268;0,379663317;0,680698522;0,167523856;-0,190956217;0,676323541;-0,115803631;-0,245225064;0,384219011;0,696901609;0,169444097;-0,201849702;0,655761247;-6,769511994;0,185001058;-1,272218562;45,29185869;70,52243637;108,9434027;-4,000734375;-2,936669671;0,025396485;44,42205489;74,61187958;1,077915798;-4,597671868;-0,08465614;5,557679127;49,49654341;73,17444087;119,1503247;1,682137;-9,211338251;-1,813329323;41,96038524;71,26049296;-2,583622596
-5,200147854;0,677481708;14,82052672;41,43383631;69,84936693;101,0163269;46,09194438;-4,981846757;-7,00845284;43,84249698;72,22892552;-2,464580572;-6,468661833;-0,830200658;14,8252473;30,81544107;64,8935553;96,18644057;49,20328879;2,225526122;-6,225920151;42,51768635;73,33498382;0,771211684;-0,09797295;-0,25112865;0,379666856;0,680698977;0,167512999;-0,190951225;0,676328839;-0,115801979;-0,245218768;0,384223457;0,696908816;0,169438289;-0,201838915;0,655759656;-6,76878809;0,18416721;-1,279935968;45,29870803;70,52325131;108,9450567;-3,999613772;-2,936833707;0,025517876;44,42292371;74,61257698;1,078898516;-4,592734149;-0,082746422;5,546441824;49,50142665;73,17559184;119,1514863;1,68493215;-9,211560745;-1,813239622;41,96118865;71,26102173;-2,582487425
-5,199784381;0,68374222;14,75002007;41,48345095;69,89656163;101,3231648;45,69216847;-5,018409142;-6,999829661;43,84270961;72,22912645;-2,463647289;-6,467161661;-0,829563716;14,77474397;30,87089207;64,94968512;96,50103742;48,80348837;2,202666934;-6,221984084;42,51811572;73,33499837;0,772218994;-0,097975948;-0,251123003;0,379670418;0,680699128;0,167503679;-0,190947121;0,676333986;-0,115800637;-0,24521239;0,38422791;0,696915854;0,169431802;-0,201827523;0,655758346;-6,768051303;0,183148337;-1,287611509;45,30562961;70,52402106;108,9466985;-3,998539262;-2,936966089;0,025806178;44,42347725;74,61315442;1,079889007;-4,587717634;-0,080939729;5,535073906;49,50634851;73,17680995;119,1525878;1,687775516;-9,211732714;-1,813234683;41,96218441;71,2616399;-2,581353024
-5,199570401;0,689872532;14,68019392;41,5326738;69,94326734;101,6227028;45,29768795;-5,054670573;-6,990930832;43,84286957;72,22932312;-2,462687559;-6,46570277;-0,82928727;14,72384478;30,92589602;65,00544273;96,81115986;48,40828342;2,179419634;-6,216565685;42,51806564;73,33472705;0,773153758;-0,097978949;-0,25111743;0,379673799;0,680699096;0,167494726;-0,190943172;0,676339147;-0,115799218;-0,245206022;0,384232633;0,696922746;0,169427089;-0,201817625;0,655756897;-6,767183345;0,182216347;-1,295300681;45,31230335;70,52500177;108,948541;-3,997543474;-2,937146288;0,026150687;44,42397582;74,6136491;1,080813096;-4,582664935;-0,079094118;5,523470443;49,51112419;73,17816103;119,1538904;1,690246248;-9,212005463;-1,813359758;41,96262258;71,26197464;-2,580130438
-5,199434535;0,696252747;14,61160727;41,58174222;69,98906512;101,9175215;44,90795352;-5,091784234;-6,981233509;43,84332336;72,22964153;-2,461750886;-6,464337506;-0,829017522;14,67297848;30,98052477;65,06086311;97,1182274;48,01622937;2,156007972;-6,210546254;42,51803227;73,33445794;0,774062841;-0,097981981;-0,251111988;0,379677019;0,680699175;0,167484774;-0,190938379;0,676344441;-0,115797953;-0,245199659;0,38423727;0,696929579;0,169422554;-0,201807664;0,655755492;-6,76633049;0,181067977;-1,303092112;45,31879143;70,52582011;108,9504012;-3,996281859;-2,937257191;0,026530666;44,42472688;74,61415437;1,081620366;-4,577612506;-0,0771697;5,511878471;49,51586179;73,17961426;119,1549071;1,692703736;-9,212263917;-1,813678168;41,96304241;71,26232802;-2,5788595
-5,199430091;0,702590596;14,54375181;41,63102984;70,03477799;102,2089979;44,52197007;-5,128283367;-6,971664307;43,84410747;72,2301111;-2,460818308;-6,462936708;-0,828412292;14,62229774;31,03403703;65,11549429;97,42289034;47,62713606;2,134199284;-6,206659013;42,51819261;73,33434743;0,775043733;-0,097985049;-0,251106659;0,379679967;0,680699303;0,167473876;-0,190932531;0,676350069;-0,115796815;-0,245193173;0,384241899;0,696936785;0,169417445;-0,201797101;0,655754024;-6,765180993;0,179889582;-1,310831428;45,3252675;70,52651311;108,9523773;-3,994759468;-2,937299645;0,026814299;44,42577989;74,61478582;1,082408137;-4,572670069;-0,075322597;5,500395549;49,52057251;73,18115915;119,1558539;1,695163955;-9,212384209;-1,813953296;41,96360121;71,26278768;-2,577600232
-5,19950826;0,708536638;14,47639101;41,68083754;70,07992939;102,4957782;44,1408257;-5,163921189;-6,96154363;43,84489266;72,23049593;-2,459952651;-6,461600982;-0,827943845;14,57165092;31,08676984;65,16867713;97,72512192;47,24334746;2,112471308;-6,202925171;42,51843111;73,33427323;0,776052654;-0,097987933;-0,251101557;0,379682939;0,680699202;0,167462932;-0,190926518;0,676355875;-0,115795775;-0,245186675;0,384246469;0,696944091;0,169411877;-0,201786402;0,655752604;-6,763954793;0,178986359;-1,318329228;45,33214881;70,5272245;108,9540768;-3,993236575;-2,937432351;0,027284831;44,4268583;74,61541295;1,083201599;-4,567815808;-0,073444471;5,489128643;49,52538027;73,18268532;119,1565449;1,69766684;-9,212538177;-1,81421786;41,96414407;71,26321995;-2,5763892
-5,199687339;0,713934448;14,40962615;41,73074372;70,12418288;102,7755264;43,76571518;-5,2001364;-6,951633301;43,84549176;72,2307891;-2,459093498;-6,46036591;-0,827640346;14,52160864;31,1398333;65,22098508;98,02666542;46,86444219;2,091521417;-6,199457943;42,51903528;73,33443555;0,777112184;-0,097990619;-0,251096616;0,379685904;0,680698453;0,167452603;-0,190921137;0,676361981;-0,115795037;-0,245180046;0,384250785;0,696951276;0,169405165;-0,201774557;0,655751472;-6,762613119;0,178311618;-1,325758507;45,33884104;70,52819187;108,9556225;-3,991630465;-2,937543386;0,027854983;44,42775532;74,61592854;1,083991124;-4,562885223;-0,071602431;5,477932613;49,5302563;73,18430355;119,1571288;1,700397665;-9,212572817;-1,814488893;41,96495915;71,26375856;-2,575232892
-5,200075071;0,718589605;14,34197056;41,78097924;70,16790443;103,0551336;43,39390748;-5,23657105;-6,940419626;43,84636053;72,2312039;-2,458242898;-6,459409232;-0,827380903;14,47174294;31,1925406;65,2732602;98,32498422;46,4888917;2,07098162;-6,196626331;42,51937422;73,33453282;0,778163159;-0,097993289;-0,251091823;0,379688624;0,680698192;0,167441498;-0,190914919;0,676367981;-0,115794527;-0,245173352;0,384255178;0,696958056;0,169399942;-0,201763649;0,655750219;-6,761039405;0,178128224;-1,333520075;45,34591504;70,52951342;108,9566508;-3,990302336;-2,937671055;0,028348274;44,4289246;74,61658698;1,084767996;-4,55777017;-0,069512222;5,466870204;49,53519515;73,18593934;119,1575987;1,703237438;-9,212538967;-1,814823603;41,96544298;71,2642004;-2,574071598
-5,200669783;0,723025004;14,27498564;41,8303219;70,21241585;103,3332909;43,02520099;-5,272611054;-6,928399784;43,84725905;72,23159396;-2,457386019;-6,458404508;-0,827089484;14,42171895;31,24415872;65,32482903;98,6211561;46,11629192;2,050616827;-6,194113381;42,51955632;73,33455834;0,779237095;-0,097995961;-0,251087076;0,379691391;0,680698122;0,167430043;-0,190908448;0,676374156;-0,115794062;-0,245166585;0,384259767;0,696964841;0,169394981;-0,201753258;0,65574887;-6,759379649;0,178619904;-1,341238627;45,35314658;70,53125698;108,9574871;-3,988802375;-2,937759619;0,028629706;44,43010838;74,61718974;1,085527328;-4,552720251;-0,06733664;5,455960838;49,54011096;73,18766406;119,1582871;1,70621034;-9,212580391;-1,815121938;41,9658059;71,26458534;-2,57290681
-5,201506199;0,727126688;14,2091563;41,87969255;70,25619211;103,6070996;42,66183941;-5,308367485;-6,916410476;43,84811256;72,23195636;-2,456506545;-6,457417502;-0,826770188;14,37185004;31,29409287;65,37548203;98,91364773;45,74777394;2,030487876;-6,192559269;42,51998377;73,33470078;0,78031765;-0,097998426;-0,251082431;0,379694098;0,68069789;0,167418822;-0,190902083;0,67638057;-0,115793676;-0,245159653;0,384264461;0,696972102;0,169388893;-0,201741927;0,655747521;-6,757465459;0,179285556;-1,349045778;45,36041811;70,53286057;108,9579197;-3,987322709;-2,93777273;0,028875293;44,4312359;74,61774458;1,086284367;-4,547705773;-0,065242268;5,444767444;49,54499845;73,18934183;119,1588641;1,709172451;-9,212708832;-1,815612646;41,96635835;71,26502514;-2,571768145
-5,202412184;0,730458384;14,14363577;41,92813926;70,30033638;103,8757843;42,30375224;-5,344008511;-6,904492925;43,84889313;72,23229796;-2,455612364;-6,45649413;-0,826380711;14,32207596;31,34377988;65,42533526;99,20352334;45,38261309;2,010580255;-6,191826873;42,52052305;73,33486852;0,781355903;-0,098000662;-0,251077859;0,379696721;0,680696973;0,16740817;-0,19089577;0,67638746;-0,115793421;-0,245152733;0,384269054;0,696979522;0,169382445;-0,201730256;0,655746115;-6,755298006;0,180038439;-1,357346492;45,36766668;70,53400901;108,9584211;-3,985862616;-2,937822738;0,029156615;44,43228224;74,61827859;1,087044312;-4,542608056;-0,062953572;5,433716599;49,54982785;73,19106472;119,1596323;1,712232526;-9,212869017;-1,815809898;41,9670022;71,26548328;-2,570622129
-5,203371027;0,733354543;14,07851868;41,97593699;70,34416222;104,1464041;41,9496541;-5,379870478;-6,891823997;43,84969865;72,23268979;-2,454699344;-6,455588418;-0,825872986;14,27259799;31,3925259;65,47470623;99,49104047;45,02176363;1,991373997;-6,192110294;42,5207489;73,3348439;0,78239899;-0,098002926;-0,25107332;0,379699188;0,68069574;0,167397646;-0,190889535;0,676394579;-0,115793532;-0,245146189;0,384273587;0,696987327;0,169377742;-0,201720841;0,655744094;-6,753161901;0,180917781;-1,365557469;45,37469124;70,53537115;108,9588897;-3,984159675;-2,937787751;0,029348746;44,43331197;74,61886772;1,087892554;-4,537580877;-0,060545569;5,423065325;49,55465195;73,192912;119,1604741;1,715639286;-9,212842819;-1,81603399;41,96736783;71,26576995;-2,569450245
-5,204315767;0,736224447;14,01364607;42,02292333;70,38825261;104,4176304;41,59795695;-5,416139941;-6,879497358;43,85048426;72,23310766;-2,453770949;-6,454670898;-0,825393181;14,22269054;31,44069588;65,52343382;99,77701042;44,66329812;1,971583113;-6,191856714;42,52100166;73,33481417;0,783495714;-0,098005165;-0,251068812;0,379701616;0,680694543;0,167387242;-0,190883511;0,676401538;-0,115794009;-0,245139938;0,384277974;0,696995712;0,169373541;-0,201712439;0,655741627;-6,750992;0,181939918;-1,373754307;45,38174436;70,53687571;108,9592915;-3,982455477;-2,93776845;0,02953989;44,4343167;74,61946643;1,088754202;-4,532562477;-0,058300436;5,412423815;49,55961514;73,19495437;119,1612891;1,719059954;-9,212714538;-1,816352905;41,96783434;71,26609692;-2,568278524
-5,205329638;0,738968804;13,9484838;42,06937566;70,43246119;104,6874161;41,24912104;-5,451021542;-6,868073707;43,85124338;72,23353982;-2,452853159;-6,453812412;-0,825007758;14,1730142;31,48867762;65,5713603;100,0592671;44,30807626;1,951613599;-6,191307567;42,5214395;73,33485861;0,784573726;-0,098007174;-0,251064383;0,379704047;0,680693125;0,167377355;-0,190877463;0,676408419;-0,115794514;-0,245133719;0,384282291;0,697003859;0,169368737;-0,20170353;0,655739511;-6,748732025;0,182900687;-1,381941506;45,38872197;70,53817727;108,95978;-3,980804724;-2,93788435;0,029725442;44,43525629;74,62002155;1,089607957;-4,527517868;-0,056119917;5,401762907;49,56440095;73,19727576;119,1621078;1,722271251;-9,212596458;-1,81672416;41,96856505;71,26653344;-2,567157209
-5,206463249;0,742034188;13,88431854;42,11500017;70,47712111;104,9509732;40,90442802;-5,484718002;-6,85556915;43,85206993;72,23395812;-2,451985696;-6,452863404;-0,824427686;14,12366976;31,53667711;65,61852275;100,3378913;43,95628977;1,932420393;-6,188865809;42,52175946;73,3348516;0,785635164;-0,098009129;-0,251059982;0,379706449;0,680692312;0,167366974;-0,190871632;0,676414801;-0,115795023;-0,245127469;0,384286695;0,69701172;0,169364271;-0,201694946;0,655737535;-6,74643363;0,18401541;-1,3898368;45,39546904;70,53924531;108,9604781;-3,979159538;-2,938080771;0,029933624;44,43627838;74,62059395;1,090457671;-4,522539278;-0,05410654;5,390982649;49,56913746;73,1995878;119,1629675;1,725314538;-9,212531454;-1,817010658;41,96921834;71,26691306;-2,566055802
-5,20782197;0,745184667;13,82133959;42,15993613;70,52154949;105,2099545;40,56434317;-5,519206592;-6,841760188;43,85226839;72,23408204;-2,451115171;-6,451837125;-0,824011116;14,07349799;31,58407048;65,66533444;100,614503;43,60668816;1,913409267;-6,186375239;42,52198866;73,33484996;0,786673548;-0,098011056;-0,251055598;0,379709188;0,680690924;0,167358931;-0,190868103;0,67642106;-0,115795328;-0,24512127;0,384291169;0,697019073;0,169360577;-0,20168672;0,655735815;-6,743992533;0,185224443;-1,397784422;45,40196067;70,54009744;108,9618487;-3,977644547;-2,93828697;0,030280742;44,43670207;74,62091381;1,091270153;-4,5176189;-0,052337558;5,38040805;49,57396442;73,20172076;119,1641269;1,728319183;-9,212460396;-1,817076372;41,96959605;71,26715745;-2,564988746
